capture,relative_seconds,state,state_label,focus_depth,calm,signal,signal_quality,mp_score,tension_score,focus_ev,mp_s_bit,v_s,t_progress
capture_01_ring_buffer.btsnoop,2305.858005,4,distracted,63,53,104,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2306.207846,4,distracted,63,53,104,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2306.601699,4,distracted,63,53,113,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2307.214229,4,distracted,63,53,113,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2307.607861,4,distracted,63,51,122,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2308.220391,4,distracted,63,51,122,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2308.614231,4,distracted,63,48,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2309.313952,4,distracted,63,48,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2309.926793,4,distracted,63,48,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2310.233026,4,distracted,63,47,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2310.5832,4,distracted,63,46,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2311.020426,4,distracted,63,46,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2311.589174,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2311.939243,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2312.245536,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2312.683204,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2313.382932,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2313.951716,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2314.345592,4,distracted,63,45,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2314.957916,4,distracted,63,46,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2315.30796,4,distracted,63,46,131,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2315.70168,4,distracted,51,51,163,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2316.314401,4,distracted,52,52,163,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2316.707981,4,distracted,52,52,234,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2317.320453,4,distracted,52,52,234,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2317.714075,4,distracted,52,52,241,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2318.326915,4,distracted,52,52,241,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2318.676703,4,distracted,52,52,241,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2319.070426,4,distracted,52,52,241,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2319.727151,4,distracted,68,66,182,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2320.076803,4,distracted,68,66,182,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2320.864291,4,distracted,72,70,254,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2321.345579,4,distracted,72,70,254,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2321.783278,4,distracted,72,70,254,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2322.44024,4,distracted,72,70,254,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2323.051778,4,distracted,72,70,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2323.401938,4,distracted,72,70,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2323.751958,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2324.101761,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2324.408013,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2324.845582,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2325.458077,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2325.851902,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2326.420626,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2326.858174,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2327.426757,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2327.864348,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2328.564353,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2329.220809,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2329.833032,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2330.183135,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2330.92709,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2331.53935,4,distracted,72,70,246,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2332.151802,4,distracted,72,69,186,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2332.502816,4,distracted,72,69,186,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2332.895999,4,distracted,72,69,186,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2333.508289,4,distracted,72,68,186,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2333.901916,4,distracted,72,62,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2334.514451,4,distracted,72,62,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2334.908173,4,distracted,72,62,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2335.520547,4,distracted,72,63,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2335.870573,4,distracted,72,63,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2336.176931,4,distracted,72,63,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2336.527114,4,distracted,72,63,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2336.964597,4,distracted,72,59,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2337.533163,4,distracted,72,59,198,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2338.014554,4,distracted,72,58,165,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2338.626807,4,distracted,72,58,165,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2339.283211,4,distracted,72,58,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2339.939452,4,distracted,72,58,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2340.245857,4,distracted,72,59,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2340.639489,4,distracted,72,59,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2341.252034,4,distracted,72,58,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2341.601956,4,distracted,72,58,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2341.908237,4,distracted,72,58,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2342.258418,4,distracted,72,59,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2342.652012,4,distracted,72,59,158,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2343.045622,4,distracted,72,65,110,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2343.614465,4,distracted,72,65,110,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2344.008429,4,distracted,72,65,110,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2344.620631,4,distracted,72,65,110,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2345.014514,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2345.626833,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2346.15224,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2346.633174,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2346.983104,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2347.333353,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2347.639699,4,distracted,48,65,218,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2348.033746,4,distracted,51,51,142,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2348.339393,4,distracted,51,51,142,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2348.689389,4,distracted,51,51,142,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2349.083197,4,distracted,52,52,142,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2349.739411,4,distracted,52,51,142,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2350.352033,4,distracted,57,57,250,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2350.702013,4,distracted,57,57,250,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2351.09575,4,distracted,75,77,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2351.752251,4,distracted,75,78,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2352.27693,4,distracted,77,79,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2352.71484,4,distracted,77,79,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2353.152187,4,distracted,28,28,255,0,57,57,0,18,79,0
capture_01_ring_buffer.btsnoop,2353.851991,4,distracted,28,28,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2354.420717,4,distracted,28,28,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2354.726929,7,stressed,28,28,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2355.12105,7,stressed,47,47,197,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2355.427197,7,stressed,48,48,197,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2355.777015,7,stressed,48,48,197,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2356.170856,7,stressed,78,76,197,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2356.826968,7,stressed,78,76,197,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2357.483345,7,stressed,48,48,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2357.789601,7,stressed,48,48,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2358.226956,7,stressed,52,52,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2358.795991,7,stressed,50,52,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2359.189763,7,stressed,50,52,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2359.802104,7,stressed,51,52,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2360.195773,7,stressed,51,52,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2360.808555,7,stressed,50,52,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2361.245976,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2361.9022,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2362.51554,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2362.864987,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2363.258215,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2363.871009,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2364.26453,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2364.87729,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2365.270965,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2365.883296,7,stressed,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2366.277412,7,stressed,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2366.889843,7,stressed,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2367.283474,7,stressed,80,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2367.983566,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2368.596059,7,stressed,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2368.902026,7,stressed,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2369.295786,7,stressed,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2369.908384,7,stressed,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2370.302274,7,stressed,77,79,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2370.652027,7,stressed,77,79,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2371.264617,7,stressed,76,79,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2371.658475,7,stressed,76,79,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2372.314823,4,distracted,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2372.620856,4,distracted,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2373.189756,4,distracted,80,80,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2373.671143,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2373.977347,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2374.3711,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2374.983789,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2375.333381,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2375.639934,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2375.989901,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2376.383505,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2377.039881,4,distracted,81,81,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2377.47727,4,distracted,80,76,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2378.133568,4,distracted,80,76,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2378.74552,4,distracted,80,76,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2379.446125,4,distracted,77,74,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2380.146093,4,distracted,77,74,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2380.758531,4,distracted,74,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2381.064758,4,distracted,74,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2381.458635,4,distracted,79,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2382.114728,4,distracted,79,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2382.727278,4,distracted,79,77,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2383.077441,4,distracted,79,78,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2383.42761,4,distracted,79,78,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2383.777261,4,distracted,79,78,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2384.083427,4,distracted,79,78,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2384.608673,4,distracted,80,77,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2385.089754,4,distracted,80,77,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2385.527131,4,distracted,80,77,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2386.183711,4,distracted,80,77,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2386.970938,4,distracted,81,78,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2387.539796,7,stressed,78,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2388.195865,7,stressed,78,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2388.852482,7,stressed,78,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2389.202646,7,stressed,78,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2389.814727,7,stressed,78,75,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2390.165012,7,stressed,77,74,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2390.55878,7,stressed,77,74,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2391.258697,7,stressed,77,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2391.871248,7,stressed,75,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2392.177305,4,distracted,75,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2392.528149,4,distracted,75,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2392.877293,4,distracted,76,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2393.183424,4,distracted,76,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2393.621062,4,distracted,76,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2394.233683,4,distracted,76,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2394.671129,4,distracted,67,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2395.371005,4,distracted,67,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2395.896067,4,distracted,64,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2396.246147,4,distracted,64,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2396.683623,4,distracted,71,67,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2397.296256,4,distracted,71,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2397.99624,4,distracted,71,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2398.783434,4,distracted,72,67,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2399.308673,4,distracted,72,67,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2399.964814,4,distracted,72,67,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2400.358451,4,distracted,72,67,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2400.971046,4,distracted,74,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2401.3211,4,distracted,75,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2401.67101,4,distracted,74,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2402.415004,4,distracted,75,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2402.983869,4,distracted,75,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2403.333616,4,distracted,75,68,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2403.683848,4,distracted,75,69,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2403.990039,4,distracted,75,69,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2404.339898,4,distracted,75,69,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2404.733601,4,distracted,75,69,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2405.389944,4,distracted,76,69,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2406.002624,4,distracted,80,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2406.352439,4,distracted,80,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2406.746037,4,distracted,81,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2407.359412,4,distracted,81,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2407.709187,4,distracted,81,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2408.058964,4,distracted,81,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2408.40883,4,distracted,81,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2409.064846,4,distracted,83,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2409.371562,4,distracted,83,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2409.76507,4,distracted,83,73,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2410.421568,4,distracted,81,74,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2410.771203,4,distracted,81,74,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2411.427558,4,distracted,80,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2411.821112,4,distracted,79,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2412.434565,4,distracted,79,71,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2412.783959,4,distracted,81,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2413.090085,4,distracted,81,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2413.440041,4,distracted,81,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2413.877623,4,distracted,81,72,255,0,55,59,0,18,83,0
capture_01_ring_buffer.btsnoop,2414.446223,4,distracted,81,73,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2414.971231,4,distracted,78,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2415.539695,4,distracted,78,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2416.19605,4,distracted,79,72,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2416.896265,4,distracted,79,72,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2417.464853,4,distracted,80,72,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2417.989962,4,distracted,80,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2418.515477,4,distracted,80,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2419.171256,4,distracted,79,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2419.521194,4,distracted,79,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2420.177749,4,distracted,80,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2420.483882,4,distracted,80,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2420.921299,4,distracted,82,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2421.533643,4,distracted,81,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2421.883685,4,distracted,79,69,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2422.540902,4,distracted,78,68,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2422.889986,4,distracted,78,68,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2423.54619,4,distracted,78,68,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2423.896255,4,distracted,79,69,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2424.596174,4,distracted,79,70,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2425.209339,4,distracted,73,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2425.558762,4,distracted,73,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2425.908748,4,distracted,74,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2426.215208,4,distracted,74,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2426.56526,4,distracted,74,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2426.959214,4,distracted,78,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2427.571172,4,distracted,77,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2427.921435,4,distracted,77,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2428.27132,4,distracted,77,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2428.621179,4,distracted,77,71,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2429.277466,4,distracted,71,66,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2429.583689,4,distracted,71,65,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2429.933984,4,distracted,71,65,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2430.283853,4,distracted,71,65,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2430.633785,4,distracted,71,65,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2430.983779,4,distracted,71,63,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2431.68382,4,distracted,71,63,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2432.296289,4,distracted,71,63,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2432.690038,4,distracted,71,63,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2433.302622,4,distracted,71,60,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2433.740077,4,distracted,71,60,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2434.35289,4,distracted,71,60,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2435.008712,4,distracted,71,60,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2435.402757,4,distracted,71,61,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2436.058753,4,distracted,52,61,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2436.671309,4,distracted,52,61,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2437.06526,4,distracted,71,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2437.677571,4,distracted,71,67,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2438.071256,4,distracted,72,68,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2438.683766,4,distracted,72,69,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2439.077766,4,distracted,72,69,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2439.690205,4,distracted,72,69,255,0,59,68,0,18,86,0
capture_01_ring_buffer.btsnoop,2440.083777,4,distracted,72,69,255,0,59,68,0,18,86,0
